sample_id	Sodium_GUID_cram	Sodium_GUID_crai
GTEX-11DXW-0326-SM-5H11W	https://doi.org/10.25491/tnvs-da80	https://doi.org/10.25491/nsax-x010
GTEX-11DXW-0426-SM-5H12E	https://doi.org/10.25491/a560-m218	https://doi.org/10.25491/43ed-7t05
GTEX-11DXW-0526-SM-5H127	https://doi.org/10.25491/jef5-k070	https://doi.org/10.25491/aery-6h80
GTEX-11DXW-0626-SM-5N9ER	https://doi.org/10.25491/qcng-w530	https://doi.org/10.25491/wcw6-s615
GTEX-11DXW-0726-SM-5H12J	https://doi.org/10.25491/cpm0-0n15	https://doi.org/10.25491/ydq8-gf58
GTEX-11DXW-0826-SM-5H118	https://doi.org/10.25491/aeqw-vt53	https://doi.org/10.25491/r1jt-nj55
GTEX-11DXW-1026-SM-5H11K	https://doi.org/10.25491/c06c-gc82	https://doi.org/10.25491/0vpq-mq32
GTEX-11DXW-1126-SM-5H12Q	https://doi.org/10.25491/ycvk-z607	https://doi.org/10.25491/g32k-n004
GTEX-11DXW-1226-SM-5H133	https://doi.org/10.25491/6zjk-sh63	https://doi.org/10.25491/5zjf-t854
GTEX-11DXX-0005-SM-5NQ8B	https://doi.org/10.25491/vz58-t933	https://doi.org/10.25491/ga9f-p517
GTEX-11DXX-0008-SM-5Q5B8	https://doi.org/10.25491/mn0v-z638	https://doi.org/10.25491/detq-xv72
GTEX-11DXX-0126-SM-5EGH7	https://doi.org/10.25491/dsya-dv46	https://doi.org/10.25491/2r5m-9n49
GTEX-11DXX-0226-SM-5P9HL	https://doi.org/10.25491/f3v2-7m51	https://doi.org/10.25491/fj6a-xd13
GTEX-11DXX-0326-SM-5PNWC	https://doi.org/10.25491/pvc7-hf06	https://doi.org/10.25491/gw9r-zb69
GTEX-11DXX-0426-SM-5EQ5F	https://doi.org/10.25491/wpgg-kv20	https://doi.org/10.25491/n6zs-9e35
GTEX-11DXX-0526-SM-5PNVR	https://doi.org/10.25491/yc5t-2972	https://doi.org/10.25491/skyf-n087
GTEX-11DXX-0626-SM-5Q5AG	https://doi.org/10.25491/xs3g-rx45	https://doi.org/10.25491/11sr-7950
GTEX-11DXX-0726-SM-5H12X	https://doi.org/10.25491/3ssb-da90	https://doi.org/10.25491/7ktt-ay14
GTEX-11DXX-0826-SM-5GZZP	https://doi.org/10.25491/31vq-aq02	https://doi.org/10.25491/t14d-2p28
GTEX-11DXX-0926-SM-5H112	https://doi.org/10.25491/f1by-aw98	https://doi.org/10.25491/4q5v-0454
GTEX-11DXX-1026-SM-5H11E	https://doi.org/10.25491/975r-2290	https://doi.org/10.25491/ckre-2w35
GTEX-11DXX-1126-SM-5GZZK	https://doi.org/10.25491/c820-xv82	https://doi.org/10.25491/p997-zk73
GTEX-11DXX-1226-SM-5GICD	https://doi.org/10.25491/7yfk-jv82	https://doi.org/10.25491/qcrh-ps61
GTEX-11DXX-1326-SM-5GIDZ	https://doi.org/10.25491/2ya5-zq38	https://doi.org/10.25491/wpxe-3r69
GTEX-11DXX-1426-SM-5GIDU	https://doi.org/10.25491/b0h6-1e69	https://doi.org/10.25491/t99x-1j95
GTEX-11DXX-1526-SM-5H115	https://doi.org/10.25491/yhhx-0y79	https://doi.org/10.25491/zyzp-me63
GTEX-11DXX-1626-SM-5H11H	https://doi.org/10.25491/xkqp-pa25	https://doi.org/10.25491/n6wr-fr11
GTEX-11DXX-1726-SM-5H11T	https://doi.org/10.25491/053d-zr60	https://doi.org/10.25491/0j3h-6583
GTEX-11DXX-1826-SM-5H126	https://doi.org/10.25491/196g-br38	https://doi.org/10.25491/6dr6-cj85
GTEX-11DXX-1926-SM-5EGJK	https://doi.org/10.25491/my1j-xv62	https://doi.org/10.25491/a4vk-6e79
GTEX-11DXX-2026-SM-5EGJL	https://doi.org/10.25491/rsv6-xe71	https://doi.org/10.25491/rfpp-yr76
GTEX-11DXX-2126-SM-5PNYR	https://doi.org/10.25491/dvz7-3f91	https://doi.org/10.25491/p17e-8755
GTEX-11DXX-2326-SM-5Q5A2	https://doi.org/10.25491/zxp6-9j30	https://doi.org/10.25491/t2h7-ky28
GTEX-11DXX-2426-SM-5GZZW	https://doi.org/10.25491/21s2-wp13	https://doi.org/10.25491/2q17-9177
GTEX-11DXX-2526-SM-5H119	https://doi.org/10.25491/bdad-m227	https://doi.org/10.25491/cjr0-cc51
GTEX-11DXX-2626-SM-5Q5A3	https://doi.org/10.25491/r3yt-5511	https://doi.org/10.25491/w9e2-b353
GTEX-11DXX-2726-SM-5PNXO	https://doi.org/10.25491/q3yh-6q52	https://doi.org/10.25491/ftwm-d333
GTEX-11DXY-0006-SM-5NQ8N	https://doi.org/10.25491/xa9p-8126	https://doi.org/10.25491/5r30-wq11
GTEX-11DXY-0008-SM-5QGR4	https://doi.org/10.25491/xsp6-ac12	https://doi.org/10.25491/8hfc-5b36
GTEX-11DXY-0126-SM-5H11Q	https://doi.org/10.25491/x3k2-0p78	https://doi.org/10.25491/1x68-7x82
GTEX-11DXY-0226-SM-5H123	https://doi.org/10.25491/wjbx-rs55	https://doi.org/10.25491/87d7-6h28
GTEX-11DXY-0326-SM-5H12F	https://doi.org/10.25491/d39e-2g40	https://doi.org/10.25491/6bq6-5a84
GTEX-11DXY-0426-SM-5H12R	https://doi.org/10.25491/a362-xf88	https://doi.org/10.25491/f9b9-1m73
GTEX-11DXY-0526-SM-5EGGQ	https://doi.org/10.25491/219k-0k62	https://doi.org/10.25491/1ner-7e51
GTEX-11DXY-0826-SM-5EGGR	https://doi.org/10.25491/mhpc-fg93	https://doi.org/10.25491/saas-3b20
GTEX-11DXY-1026-SM-5987V	https://doi.org/10.25491/ma14-yf11	https://doi.org/10.25491/weks-pp50
GTEX-11DXY-1126-SM-5987W	https://doi.org/10.25491/wn5v-dp96	https://doi.org/10.25491/s51d-9b22
GTEX-11DXY-1326-SM-5987Z	https://doi.org/10.25491/54pw-a695	https://doi.org/10.25491/bay3-8c23
GTEX-11DXY-1426-SM-5N9CN	https://doi.org/10.25491/zm94-5834	https://doi.org/10.25491/4ka3-7q63
GTEX-11DXY-1526-SM-5H129	https://doi.org/10.25491/n74t-cm31	https://doi.org/10.25491/q29s-5c97
GTEX-11DXY-1626-SM-5H12L	https://doi.org/10.25491/z2zn-a179	https://doi.org/10.25491/cpcz-9q93
GTEX-11DXY-2026-SM-5N9CZ	https://doi.org/10.25491/76t5-gv76	https://doi.org/10.25491/j6mm-4y83
GTEX-11DXY-2326-SM-5GICW	https://doi.org/10.25491/fn6f-1324	https://doi.org/10.25491/ba42-k089
GTEX-11DXY-2626-SM-5GIE7	https://doi.org/10.25491/e1xy-pg45	https://doi.org/10.25491/x1d6-0p15
GTEX-11DXY-2726-SM-5GID2	https://doi.org/10.25491/kfe8-sb73	https://doi.org/10.25491/b9xh-4n16
GTEX-11DXY-3026-SM-5N9CB	https://doi.org/10.25491/1tz5-9509	https://doi.org/10.25491/ze6h-m823
GTEX-11DXY-3126-SM-5N9BT	https://doi.org/10.25491/7kns-3183	https://doi.org/10.25491/c4qc-6c45
GTEX-11DXY-3226-SM-5GIDE	https://doi.org/10.25491/49vr-7x69	https://doi.org/10.25491/efe0-7n30
GTEX-11DXZ-0006-SM-5LZZH	https://doi.org/10.25491/v4x7-ar73	https://doi.org/10.25491/h2dn-fs23
GTEX-11DXZ-0126-SM-5EGGY	https://doi.org/10.25491/79qk-bs18	https://doi.org/10.25491/gpb6-9m48
GTEX-11DXZ-0226-SM-5EGGZ	https://doi.org/10.25491/e0jv-3275	https://doi.org/10.25491/ydm7-j493
GTEX-11DXZ-0326-SM-5EGH1	https://doi.org/10.25491/j950-xt71	https://doi.org/10.25491/9527-ne82
GTEX-11DXZ-0426-SM-5987Y	https://doi.org/10.25491/k4mm-8r50	https://doi.org/10.25491/ac0j-h923
GTEX-11DXZ-0526-SM-5GU7J	https://doi.org/10.25491/305m-3m96	https://doi.org/10.25491/3xeh-vt67
GTEX-11DXZ-0626-SM-5GU77	https://doi.org/10.25491/84cm-rg77	https://doi.org/10.25491/8tb5-pd27
GTEX-11DXZ-0726-SM-5N9C4	https://doi.org/10.25491/wdc3-m214	https://doi.org/10.25491/m6hn-kv86
GTEX-11DXZ-0926-SM-5N9CG	https://doi.org/10.25491/4w8b-2k56	https://doi.org/10.25491/381h-cj43
GTEX-11DXZ-1026-SM-5N9D5	https://doi.org/10.25491/4f94-g385	https://doi.org/10.25491/sj0z-3j89
GTEX-11DXZ-1226-SM-5H11L	https://doi.org/10.25491/qham-5h94	https://doi.org/10.25491/twa0-h986
GTEX-11DXZ-1326-SM-5H11X	https://doi.org/10.25491/ze92-hz21	https://doi.org/10.25491/rqvr-ez35
GTEX-11DXZ-1426-SM-5H12A	https://doi.org/10.25491/x8ke-td37	https://doi.org/10.25491/zr24-dv20
GTEX-11DXZ-1626-SM-5GIDI	https://doi.org/10.25491/9vft-nt87	https://doi.org/10.25491/tsg6-1a55
GTEX-11DXZ-1726-SM-5H12M	https://doi.org/10.25491/90k3-7c81	https://doi.org/10.25491/80j4-8v09
GTEX-11DXZ-1826-SM-5H12Y	https://doi.org/10.25491/ctnj-2v72	https://doi.org/10.25491/8sqh-wg07
GTEX-11DXZ-1926-SM-5GZZL	https://doi.org/10.25491/sb85-me38	https://doi.org/10.25491/csrh-3j54
GTEX-11DXZ-2026-SM-5987S	https://doi.org/10.25491/rs2m-4p90	https://doi.org/10.25491/1rjj-5h10
GTEX-11DXZ-2126-SM-59881	https://doi.org/10.25491/3e70-ja36	https://doi.org/10.25491/ep5m-0s39
GTEX-11DXZ-2226-SM-5EGH2	https://doi.org/10.25491/rwgm-8x96	https://doi.org/10.25491/rpk6-s410
GTEX-11DXZ-2326-SM-5EGGV	https://doi.org/10.25491/c2we-sm22	https://doi.org/10.25491/mrb7-8a97
GTEX-11DXZ-2426-SM-5N9DT	https://doi.org/10.25491/cdd7-a969	https://doi.org/10.25491/fack-hp51
GTEX-11DXZ-2526-SM-5N9BG	https://doi.org/10.25491/3trh-0324	https://doi.org/10.25491/qa25-2326
GTEX-11DXZ-2626-SM-59882	https://doi.org/10.25491/n76f-yy66	https://doi.org/10.25491/5z6j-1v02
GTEX-11DYG-0006-SM-5NQB2	https://doi.org/10.25491/yhem-3w26	https://doi.org/10.25491/4s6k-d714
GTEX-11DYG-0008-SM-5QGR5	https://doi.org/10.25491/e96w-jg46	https://doi.org/10.25491/fzt0-a850
GTEX-11DYG-0126-SM-59883	https://doi.org/10.25491/s5rz-5414	https://doi.org/10.25491/ts01-2905
GTEX-11DYG-0426-SM-5987J	https://doi.org/10.25491/1x1r-0210	https://doi.org/10.25491/k54q-kb90
GTEX-11DYG-0826-SM-5N9GH	https://doi.org/10.25491/3w2r-3976	https://doi.org/10.25491/f0e0-qg46
GTEX-11DYG-0926-SM-5EGGW	https://doi.org/10.25491/r4jr-vs19	https://doi.org/10.25491/ew01-yt50
GTEX-11DYG-1026-SM-5A5JQ	https://doi.org/10.25491/bzcv-jb36	https://doi.org/10.25491/711g-xs60
GTEX-11DYG-1226-SM-5N9DC	https://doi.org/10.25491/j6mc-5b79	https://doi.org/10.25491/n8h1-ww04
GTEX-11DYG-1326-SM-5N9DO	https://doi.org/10.25491/1p1v-ve29	https://doi.org/10.25491/g46m-xv64
GTEX-11DYG-1426-SM-5A5JR	https://doi.org/10.25491/bhgg-sn32	https://doi.org/10.25491/gjym-zj70
GTEX-11DYG-1526-SM-5A5JS	https://doi.org/10.25491/hqeb-gz41	https://doi.org/10.25491/zkqa-a253
GTEX-11DYG-1926-SM-5H12I	https://doi.org/10.25491/xb71-cb75	https://doi.org/10.25491/mgem-5n07
GTEX-11DYG-2026-SM-5EGGX	https://doi.org/10.25491/mq8m-kk62	https://doi.org/10.25491/6wr7-zr42
GTEX-11DYG-2526-SM-5N9BB	https://doi.org/10.25491/q6n2-yj41	https://doi.org/10.25491/2y02-yq80
GTEX-11DYG-2926-SM-5H132	https://doi.org/10.25491/0e77-gk19	https://doi.org/10.25491/etsr-ra80
GTEX-11DYG-3126-SM-5A5L6	https://doi.org/10.25491/4e27-fd81	https://doi.org/10.25491/azy4-1767
GTEX-11DZ1-0008-SM-5QGR3	https://doi.org/10.25491/pshg-9734	https://doi.org/10.25491/tfwk-h569
GTEX-11DZ1-0126-SM-5985Q	https://doi.org/10.25491/1mzv-7155	https://doi.org/10.25491/wna4-8661
GTEX-11DZ1-0226-SM-5A5KF	https://doi.org/10.25491/gs2c-9536	https://doi.org/10.25491/6beb-y589
GTEX-11DZ1-0326-SM-5N9BN	https://doi.org/10.25491/z319-8a65	https://doi.org/10.25491/1yty-4y96
GTEX-11DZ1-0426-SM-5H11A	https://doi.org/10.25491/we2t-dk37	https://doi.org/10.25491/vfxw-4m68
GTEX-11DZ1-0926-SM-5EQ5R	https://doi.org/10.25491/z893-yy80	https://doi.org/10.25491/qg56-eg85
GTEX-11DZ1-2026-SM-5A5KG	https://doi.org/10.25491/zj0m-yc12	https://doi.org/10.25491/x7x4-0k37
GTEX-11DZ1-2426-SM-5GZZX	https://doi.org/10.25491/480j-9j24	https://doi.org/10.25491/megn-er86
GTEX-11DZ1-2726-SM-5A5KH	https://doi.org/10.25491/m8p7-sw69	https://doi.org/10.25491/vx6b-4a97
GTEX-11DZ1-2926-SM-5A5KI	https://doi.org/10.25491/8ccf-0k31	https://doi.org/10.25491/dvhb-ja75
GTEX-11EI6-0005-SM-5N9GN	https://doi.org/10.25491/0qf3-p709	https://doi.org/10.25491/vrtn-kx90
GTEX-11EI6-0008-SM-5QGR7	https://doi.org/10.25491/ekrr-e269	https://doi.org/10.25491/c5gk-m505
GTEX-11EI6-0126-SM-5985R	https://doi.org/10.25491/vz27-qh06	https://doi.org/10.25491/q37z-py29
GTEX-11EI6-0226-SM-5EQ64	https://doi.org/10.25491/833n-rx87	https://doi.org/10.25491/g6g9-jn29
GTEX-11EI6-0326-SM-5EQ6G	https://doi.org/10.25491/r1sb-n492	https://doi.org/10.25491/gpq4-9498
GTEX-11EI6-0426-SM-5EQ43	https://doi.org/10.25491/xfvv-gd70	https://doi.org/10.25491/bs3r-kh30
GTEX-11EI6-0526-SM-5985S	https://doi.org/10.25491/8dbw-3e05	https://doi.org/10.25491/h88p-bj82
GTEX-11EI6-0626-SM-5985T	https://doi.org/10.25491/2p7d-0120	https://doi.org/10.25491/99zs-0233
GTEX-11EI6-0726-SM-59866	https://doi.org/10.25491/k1ba-0q69	https://doi.org/10.25491/jwp8-7280
GTEX-11EI6-0826-SM-5985V	https://doi.org/10.25491/be6q-k603	https://doi.org/10.25491/zc6j-y319
GTEX-11EI6-1526-SM-5P9GL	https://doi.org/10.25491/eczh-a254	https://doi.org/10.25491/hvhq-qa03
GTEX-11EI6-2226-SM-5EGJM	https://doi.org/10.25491/9yf0-f049	https://doi.org/10.25491/ptst-8v28
GTEX-11EI6-2426-SM-5PNVS	https://doi.org/10.25491/kqjt-pk15	https://doi.org/10.25491/pxht-qb90
GTEX-11EI6-2626-SM-5PNVT	https://doi.org/10.25491/y34w-tm41	https://doi.org/10.25491/xyfv-nd30
GTEX-11EI6-2826-SM-5H11D	https://doi.org/10.25491/j42q-6e69	https://doi.org/10.25491/8dmr-vt60
GTEX-11EI6-2926-SM-5985U	https://doi.org/10.25491/76jv-er64	https://doi.org/10.25491/vygc-nw32
GTEX-11EI6-3026-SM-5GZZO	https://doi.org/10.25491/cyg6-2n43	https://doi.org/10.25491/a6y5-5283
GTEX-11EI6-3126-SM-5H111	https://doi.org/10.25491/0nez-9v38	https://doi.org/10.25491/45ec-8c77
GTEX-11EM3-0001-SM-5Q5BD	https://doi.org/10.25491/w3gw-gb15	https://doi.org/10.25491/3mrm-p550
GTEX-11EM3-0005-SM-5N9DK	https://doi.org/10.25491/a4ws-ew97	https://doi.org/10.25491/snfs-mz49
GTEX-11EM3-0126-SM-5985K	https://doi.org/10.25491/bahg-6838	https://doi.org/10.25491/beh7-js27
GTEX-11EM3-0226-SM-5985Y	https://doi.org/10.25491/m8cy-dn80	https://doi.org/10.25491/p54j-sp18
GTEX-11EM3-0326-SM-5A5KJ	https://doi.org/10.25491/jwyn-wy89	https://doi.org/10.25491/pmjt-1q54
GTEX-11EM3-0426-SM-5N9BZ	https://doi.org/10.25491/9b86-1773	https://doi.org/10.25491/8nxg-ep48
GTEX-11EM3-0526-SM-5H12N	https://doi.org/10.25491/d0dr-6g52	https://doi.org/10.25491/pd0d-6c91
GTEX-11EM3-0626-SM-5H12Z	https://doi.org/10.25491/emmd-3t79	https://doi.org/10.25491/v9mg-fr81
GTEX-11EM3-0726-SM-5GZZM	https://doi.org/10.25491/sfpx-mr05	https://doi.org/10.25491/1n68-k422
GTEX-11EM3-0826-SM-5N9CC	https://doi.org/10.25491/y2cv-jv42	https://doi.org/10.25491/mdrj-zz48
GTEX-11EM3-0926-SM-5A5KK	https://doi.org/10.25491/h418-k457	https://doi.org/10.25491/hyte-re39
GTEX-11EM3-1026-SM-5A5KL	https://doi.org/10.25491/2m08-dp50	https://doi.org/10.25491/v103-vn11
GTEX-11EM3-1126-SM-5A5KM	https://doi.org/10.25491/63sv-2n02	https://doi.org/10.25491/sg7r-g637
GTEX-11EM3-1226-SM-5N9DD	https://doi.org/10.25491/gfjf-v821	https://doi.org/10.25491/a94g-cn91
GTEX-11EM3-1326-SM-5N9C6	https://doi.org/10.25491/wa7s-dm53	https://doi.org/10.25491/fgev-2r92
GTEX-11EM3-1526-SM-5A5KN	https://doi.org/10.25491/7xg2-ep09	https://doi.org/10.25491/jw0b-6z64
GTEX-11EM3-1626-SM-5N9CO	https://doi.org/10.25491/w478-es88	https://doi.org/10.25491/d8w0-hz13
GTEX-11EM3-1726-SM-5N9D1	https://doi.org/10.25491/j7j1-sb09	https://doi.org/10.25491/sbbe-rv65
GTEX-11EM3-1826-SM-5A5KO	https://doi.org/10.25491/sebv-m504	https://doi.org/10.25491/qjd1-vd52
GTEX-11EM3-1926-SM-5987U	https://doi.org/10.25491/y4qh-wq11	https://doi.org/10.25491/jqgx-ch90
GTEX-11EM3-2126-SM-5H11M	https://doi.org/10.25491/f4gd-kd18	https://doi.org/10.25491/sqrk-1t12
GTEX-11EM3-2226-SM-5H11Y	https://doi.org/10.25491/3hbf-7503	https://doi.org/10.25491/0kww-t444
GTEX-11EM3-2326-SM-5H12B	https://doi.org/10.25491/d1x4-bq48	https://doi.org/10.25491/tvee-3q33
GTEX-11EM3-2426-SM-59861	https://doi.org/10.25491/nx0t-xt97	https://doi.org/10.25491/8pc4-jm96
GTEX-11EMC-0002-SM-5Q5DO	https://doi.org/10.25491/4x5c-j660	https://doi.org/10.25491/b4m6-h993
GTEX-11EMC-0006-SM-5O9DN	https://doi.org/10.25491/j577-fk94	https://doi.org/10.25491/nzgw-6r02
GTEX-11EMC-0008-SM-5Q5DR	https://doi.org/10.25491/enpe-sm47	https://doi.org/10.25491/pvf7-7688
GTEX-11EMC-0126-SM-5EGKV	https://doi.org/10.25491/73tw-f461	https://doi.org/10.25491/4mw4-zc39
GTEX-11EMC-0226-SM-5EGLP	https://doi.org/10.25491/grcy-3k55	https://doi.org/10.25491/qfza-w921
GTEX-11EMC-0526-SM-5EGJN	https://doi.org/10.25491/hse1-6f14	https://doi.org/10.25491/drga-qd39
GTEX-11EMC-0726-SM-5EGJO	https://doi.org/10.25491/shcn-s511	https://doi.org/10.25491/gt27-th33
GTEX-11EMC-0826-SM-59862	https://doi.org/10.25491/nt81-6323	https://doi.org/10.25491/0k5k-4q84
GTEX-11EMC-0926-SM-59863	https://doi.org/10.25491/tmnt-yy54	https://doi.org/10.25491/cmp2-2773
GTEX-11EMC-1426-SM-5N9E4	https://doi.org/10.25491/re56-1647	https://doi.org/10.25491/ncr2-3789
GTEX-11EMC-1726-SM-5H11P	https://doi.org/10.25491/v40g-yd12	https://doi.org/10.25491/7t4j-0x86
GTEX-11EMC-1826-SM-5A5JT	https://doi.org/10.25491/5cj0-sy43	https://doi.org/10.25491/ra3c-8h80
GTEX-11EMC-1926-SM-5A5JU	https://doi.org/10.25491/y58r-hx57	https://doi.org/10.25491/27xs-a420
GTEX-11EMC-2026-SM-5A5JV	https://doi.org/10.25491/nf86-d979	https://doi.org/10.25491/5pf9-2m93
GTEX-11EMC-2226-SM-5A5JW	https://doi.org/10.25491/zks6-8a07	https://doi.org/10.25491/nv74-ez68
GTEX-11EMC-2526-SM-5PNVU	https://doi.org/10.25491/mjf6-cm72	https://doi.org/10.25491/18sh-r132
GTEX-11EMC-2626-SM-59864	https://doi.org/10.25491/cgwy-m628	https://doi.org/10.25491/rb2q-kw47
GTEX-11EMC-2826-SM-5PNY6	https://doi.org/10.25491/2njv-ap57	https://doi.org/10.25491/s06p-5j63
GTEX-11EMC-2926-SM-5EQ4F	https://doi.org/10.25491/xh7w-gf47	https://doi.org/10.25491/f9m3-hc19
GTEX-11EMC-3026-SM-5EQ4R	https://doi.org/10.25491/v51d-vn22	https://doi.org/10.25491/rrrz-pz87
GTEX-11EMC-3126-SM-5EGJP	https://doi.org/10.25491/pqr4-kc59	https://doi.org/10.25491/1tzn-8h96
GTEX-11EMC-3226-SM-5EGKW	https://doi.org/10.25491/afzs-1y42	https://doi.org/10.25491/7ccf-5a57
GTEX-11EMC-3326-SM-5P9JH	https://doi.org/10.25491/m96m-7x67	https://doi.org/10.25491/rsz6-0106
GTEX-11EQ8-0006-SM-5P9HJ	https://doi.org/10.25491/m2rx-ck33	https://doi.org/10.25491/g2ye-1h42
GTEX-11EQ8-0008-SM-5Q5DJ	https://doi.org/10.25491/38hz-zd31	https://doi.org/10.25491/c8m2-t711
GTEX-11EQ8-0126-SM-5EQ54	https://doi.org/10.25491/5b6c-hq04	https://doi.org/10.25491/xme4-7706
GTEX-11EQ8-0226-SM-5EQ5G	https://doi.org/10.25491/9415-r415	https://doi.org/10.25491/n28x-aq34
GTEX-11EQ8-0426-SM-5N9DP	https://doi.org/10.25491/bh44-z524	https://doi.org/10.25491/tyqg-s717
GTEX-11EQ8-0526-SM-5N9BC	https://doi.org/10.25491/atrb-7e42	https://doi.org/10.25491/6069-bn15
GTEX-11EQ8-0826-SM-5N9FG	https://doi.org/10.25491/sh8g-y916	https://doi.org/10.25491/14xv-g926
GTEX-11EQ8-0926-SM-5H12V	https://doi.org/10.25491/kcfb-2h42	https://doi.org/10.25491/qpqh-qy07
GTEX-11EQ8-1326-SM-5EGJQ	https://doi.org/10.25491/17fy-r996	https://doi.org/10.25491/8ww2-r466
GTEX-11EQ8-1426-SM-5EGJR	https://doi.org/10.25491/acf4-vn68	https://doi.org/10.25491/8vpd-vd88
GTEX-11EQ8-2626-SM-5N9BO	https://doi.org/10.25491/a8na-hk70	https://doi.org/10.25491/fzzm-v710
GTEX-11EQ8-2826-SM-5N9C1	https://doi.org/10.25491/vze3-5v90	https://doi.org/10.25491/xs18-xq92
GTEX-11EQ9-0002-SM-5QGQ1	https://doi.org/10.25491/mfa1-z163	https://doi.org/10.25491/xvq1-yw36
GTEX-11EQ9-0006-SM-5LUB6	https://doi.org/10.25491/qf9a-1094	https://doi.org/10.25491/er58-1r11
GTEX-11EQ9-0008-SM-5Q5DK	https://doi.org/10.25491/pdcw-y794	https://doi.org/10.25491/scet-r092
GTEX-11EQ9-0126-SM-5986I	https://doi.org/10.25491/4nc9-ef67	https://doi.org/10.25491/z5x0-4b82
GTEX-11EQ9-0226-SM-5A5JX	https://doi.org/10.25491/ykv5-yr57	https://doi.org/10.25491/gbjj-z120
GTEX-11EQ9-0426-SM-5A5JY	https://doi.org/10.25491/ac6z-7p35	https://doi.org/10.25491/kgfx-4696
GTEX-11EQ9-0526-SM-5A5JZ	https://doi.org/10.25491/pq7x-ad26	https://doi.org/10.25491/2mf6-sj44
GTEX-11EQ9-0626-SM-5A5K1	https://doi.org/10.25491/6d5b-k153	https://doi.org/10.25491/rnv2-7520
GTEX-11EQ9-0726-SM-5A5K2	https://doi.org/10.25491/7kvx-p848	https://doi.org/10.25491/hhsr-j381
GTEX-11EQ9-0826-SM-5986Y	https://doi.org/10.25491/myas-qv87	https://doi.org/10.25491/qhh5-6d05
GTEX-11EQ9-0926-SM-5HL6I	https://doi.org/10.25491/vaxg-8032	https://doi.org/10.25491/vyfh-1q36
GTEX-11EQ9-1026-SM-5H134	https://doi.org/10.25491/qb86-bk34	https://doi.org/10.25491/x04d-dk84
GTEX-11EQ9-1126-SM-5987I	https://doi.org/10.25491/ssmq-n277	https://doi.org/10.25491/sp4e-dz48
GTEX-11EQ9-1226-SM-5987E	https://doi.org/10.25491/w5tg-1735	https://doi.org/10.25491/wdgn-kw48
GTEX-11EQ9-1326-SM-5985X	https://doi.org/10.25491/xmy9-5q10	https://doi.org/10.25491/08da-3v25
GTEX-11EQ9-1426-SM-5987G	https://doi.org/10.25491/5aqx-t398	https://doi.org/10.25491/ynnv-qw91
GTEX-11EQ9-1526-SM-5PNY7	https://doi.org/10.25491/z8h1-q434	https://doi.org/10.25491/hz0r-kc05
GTEX-11EQ9-1626-SM-5PNY8	https://doi.org/10.25491/kwyt-fe96	https://doi.org/10.25491/hyxh-ab98
GTEX-11EQ9-1726-SM-5HL6U	https://doi.org/10.25491/ctk9-hx73	https://doi.org/10.25491/5s07-yg78
GTEX-11EQ9-1826-SM-5Q5AJ	https://doi.org/10.25491/2pmf-7y27	https://doi.org/10.25491/0n4f-ce95
GTEX-11EQ9-1926-SM-5PNVV	https://doi.org/10.25491/er4g-vq48	https://doi.org/10.25491/q8t3-3n77
GTEX-11EQ9-2026-SM-5P9JI	https://doi.org/10.25491/402s-e462	https://doi.org/10.25491/52k8-mv52
GTEX-11EQ9-2126-SM-5PNVW	https://doi.org/10.25491/64nv-qn80	https://doi.org/10.25491/ebha-sh32
GTEX-11EQ9-2226-SM-5987H	https://doi.org/10.25491/hqg1-e502	https://doi.org/10.25491/1hnz-e580
GTEX-11EQ9-2326-SM-5HL5H	https://doi.org/10.25491/f200-b551	https://doi.org/10.25491/dm1j-7c29
GTEX-11EQ9-2426-SM-5HL5T	https://doi.org/10.25491/sehe-pz30	https://doi.org/10.25491/fpge-4x51
GTEX-11EQ9-2526-SM-5HL66	https://doi.org/10.25491/8gbp-c974	https://doi.org/10.25491/esrp-g972
GTEX-11GS4-0006-SM-5SI9M	https://doi.org/10.25491/td72-6j26	https://doi.org/10.25491/vmtv-8k82
GTEX-11GS4-0008-SM-5QGRA	https://doi.org/10.25491/4pzv-3x46	https://doi.org/10.25491/5dyb-n141
GTEX-11GS4-0226-SM-5HL77	https://doi.org/10.25491/pf44-gj72	https://doi.org/10.25491/fjm6-2m11
GTEX-11GS4-0326-SM-5N9F7	https://doi.org/10.25491/vmbh-3265	https://doi.org/10.25491/tw6k-j506
GTEX-11GS4-0426-SM-5N9CD	https://doi.org/10.25491/ahjb-6309	https://doi.org/10.25491/27r0-eh79
GTEX-11GS4-0526-SM-5A5KQ	https://doi.org/10.25491/4fsr-dj86	https://doi.org/10.25491/y68j-9j66
GTEX-11GS4-0626-SM-5A5LC	https://doi.org/10.25491/fenc-jc78	https://doi.org/10.25491/zg8e-cf67
GTEX-11GS4-0826-SM-5986J	https://doi.org/10.25491/d948-da81	https://doi.org/10.25491/v529-k197
GTEX-11GS4-1026-SM-5N9DE	https://doi.org/10.25491/mb3e-te32	https://doi.org/10.25491/gtr0-0z56
GTEX-11GS4-1426-SM-5N9D2	https://doi.org/10.25491/8jmm-2574	https://doi.org/10.25491/5jk5-1g70
GTEX-11GS4-1826-SM-5HL4T	https://doi.org/10.25491/8cp7-kp34	https://doi.org/10.25491/9bfy-2k20
GTEX-11GS4-2026-SM-5N9CP	https://doi.org/10.25491/tbmc-tv10	https://doi.org/10.25491/mgx6-fm91
